State,County,Agency Name,Ori,Division Name,Region Name,Region Description,Agency Type Name,NIBRS,NIBRS Start Date,Latitude,Longitude
North Dakota,BARNES,Valley City Police Department,ND0020100,West North Central,Midwest,Region II,City,TRUE,1998-04-01T00:00:00.000Z,46.924454,-98.00153
North Dakota,BENSON,Benson County Sheriff's Office,ND0030000,West North Central,Midwest,Region II,County,TRUE,2009-11-01T00:00:00.000Z,48.071743,-99.351152
North Dakota,BILLINGS,Billings County Sheriff's Office,ND0040000,West North Central,Midwest,Region II,County,TRUE,2009-10-01T00:00:00.000Z,47.009283,-103.364924
North Dakota,BILLINGS,Medora Police Department,ND0040100,West North Central,Midwest,Region II,City,TRUE,2010-01-01T00:00:00.000Z,47.009283,-103.364924
North Dakota,BOTTINEAU,Bottineau County Sheriff's Office,ND0050000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,48.794412,-100.831257
North Dakota,BOWMAN,Bowman County Sheriff's Office,ND0060000,West North Central,Midwest,Region II,County,TRUE,1992-02-01T00:00:00.000Z,46.183228,-103.396614
North Dakota,BOWMAN,Bowman Police Department,ND0060100,West North Central,Midwest,Region II,City,TRUE,1991-01-01T00:00:00.000Z,46.110144,-103.505943
North Dakota,BURKE,Burke County Sheriff's Office,ND0070000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,48.786453,-102.520087
North Dakota,BURKE,Powers Lake Police Department,ND0070500,West North Central,Midwest,Region II,City,TRUE,1996-01-01T00:00:00.000Z,48.786453,-102.520087
North Dakota,BURLEIGH,Burleigh County Sheriff's Office,ND0080000,West North Central,Midwest,Region II,County,TRUE,1992-06-01T00:00:00.000Z,46.971843,-100.462001
North Dakota,BURLEIGH,Bismarck Police Department,ND0080100,West North Central,Midwest,Region II,City,TRUE,2004-01-01T00:00:00.000Z,46.80085,-100.778694
North Dakota,BURLEIGH,Lincoln Police Department,ND0080300,West North Central,Midwest,Region II,City,TRUE,2003-01-01T00:00:00.000Z,46.764328,-100.69424
North Dakota,BURLEIGH,Bismarck State College,ND0080500,West North Central,Midwest,Region II,University or College,TRUE,2015-12-01T00:00:00.000Z,46.971843,-100.462001
North Dakota,CASS,Cass County Sheriff's Office,ND0090000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,46.927003,-97.252375
North Dakota,CASS,Fargo Police Department,ND0090200,West North Central,Midwest,Region II,City,TRUE,1991-01-01T00:00:00.000Z,46.927003,-97.252375
North Dakota,CASS,West Fargo Police Department,ND0090300,West North Central,Midwest,Region II,City,TRUE,1991-08-01T00:00:00.000Z,46.872604,-96.88475
North Dakota,CASS,North Dakota State University,ND0090600,West North Central,Midwest,Region II,University or College,TRUE,1997-01-01T00:00:00.000Z,46.927003,-97.252375
North Dakota,CAVALIER,Cavalier County Sheriff's Office,ND0100000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,48.76123,-98.36825
North Dakota,DICKEY,Dickey County Sheriff's Office,ND0110000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,46.107756,-98.496518
North Dakota,DICKEY,Ellendale Police Department,ND0110100,West North Central,Midwest,Region II,City,TRUE,2008-06-01T00:00:00.000Z,46.107756,-98.496518
North Dakota,DICKEY,Oakes Police Department,ND0110200,West North Central,Midwest,Region II,City,TRUE,1991-01-01T00:00:00.000Z,46.140102,-98.09345
North Dakota,DIVIDE,Divide County Sheriff's Office,ND0120000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,48.814709,-103.498076
North Dakota,DUNN,Dunn County Sheriff's Office,ND0130000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,47.354548,-102.612366
North Dakota,DUNN,Killdeer Police Department,ND0130200,West North Central,Midwest,Region II,City,TRUE,2010-01-01T00:00:00.000Z,47.354548,-102.612366
North Dakota,EDDY,Eddy County Sheriff's Office,ND0140000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,47.680157,-99.13368
North Dakota,EMMONS,Emmons County Sheriff's Office,ND0150000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,46.284255,-100.237842
North Dakota,FOSTER,Foster County Sheriff's Office,ND0160000,West North Central,Midwest,Region II,County,TRUE,1991-02-01T00:00:00.000Z,47.464327,-98.872817
North Dakota,FOSTER,Carrington Police Department,ND0160100,West North Central,Midwest,Region II,City,TRUE,1991-01-01T00:00:00.000Z,47.44954,-99.12645
North Dakota,GOLDEN VALLEY,Golden Valley County Sheriff's Office,ND0170000,West North Central,Midwest,Region II,County,TRUE,1995-05-01T00:00:00.000Z,46.938924,-103.844612
North Dakota,GRAND FORKS,Grand Forks County Sheriff's Office,ND0180000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,47.926003,-97.450851
North Dakota,GRAND FORKS,Grand Forks Police Department,ND0180100,West North Central,Midwest,Region II,City,TRUE,1991-01-01T00:00:00.000Z,47.926003,-97.450851
North Dakota,GRAND FORKS,Northwood Police Department,ND0180300,West North Central,Midwest,Region II,City,TRUE,1992-11-01T00:00:00.000Z,47.926003,-97.450851
North Dakota,GRAND FORKS,Emerado Police Department,ND0180400,West North Central,Midwest,Region II,City,TRUE,1993-07-01T00:00:00.000Z,47.926003,-97.450851
North Dakota,GRAND FORKS,Thompson Police Department,ND0180600,West North Central,Midwest,Region II,City,TRUE,1991-04-01T00:00:00.000Z,47.926003,-97.450851
North Dakota,GRAND FORKS,University of North Dakota,ND0180800,West North Central,Midwest,Region II,University or College,TRUE,1991-01-01T00:00:00.000Z,47.926003,-97.450851
North Dakota,GRANT,Grant County Sheriff's Office,ND0190000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,46.357827,-101.639049
North Dakota,GRIGGS,Griggs County Sheriff's Office,ND0200000,West North Central,Midwest,Region II,County,TRUE,1999-04-01T00:00:00.000Z,47.463463,-98.232444
North Dakota,HETTINGER,Hettinger County Sheriff's Office,ND0210000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,46.434939,-102.458385
North Dakota,KIDDER,Kidder County Sheriff's Office,ND0220000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,46.935385,-99.742727
North Dakota,KIDDER,Steele Police Department,ND0220300,West North Central,Midwest,Region II,City,TRUE,1991-04-01T00:00:00.000Z,46.935385,-99.742727
North Dakota,LAMOURE,Lamoure County Sheriff's Office,ND0230000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,46.464195,-98.526057
North Dakota,LAMOURE,Lamoure Police Department,ND0230300,West North Central,Midwest,Region II,City,TRUE,1997-01-01T00:00:00.000Z,46.464195,-98.526057
North Dakota,LOGAN,Logan County Sheriff's Office,ND0240000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,46.469278,-99.504585
North Dakota,LOGAN,Napoleon Police Department,ND0240300,West North Central,Midwest,Region II,City,TRUE,1991-01-01T00:00:00.000Z,46.469278,-99.504585
North Dakota,MCHENRY,McHenry County Sheriff's Office,ND0250000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,48.349827,-100.40519
North Dakota,MCINTOSH,McIntosh County Sheriff's Office,ND0260000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,46.117034,-99.443041
North Dakota,MCINTOSH,Wishek Police Department,ND0260200,West North Central,Midwest,Region II,City,TRUE,1991-06-01T00:00:00.000Z,46.117034,-99.443041
North Dakota,MCKENZIE,McKenzie County Sheriff's Office,ND0270000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,47.742475,-103.403215
North Dakota,MCKENZIE,Watford City Police Department,ND0270100,West North Central,Midwest,Region II,City,TRUE,1991-01-01T00:00:00.000Z,47.742475,-103.403215
North Dakota,MCLEAN,McLean County Sheriff's Office,ND0280000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,47.653055,-101.421794
North Dakota,MCLEAN,Garrison,ND0280100,West North Central,Midwest,Region II,City,TRUE,2020-02-01T00:00:00.000Z,,
North Dakota,MERCER,Mercer County Sheriff's Office,ND0290000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,47.307175,-101.833261
North Dakota,MERCER,Beulah Police Department,ND0290100,West North Central,Midwest,Region II,City,TRUE,1991-01-01T00:00:00.000Z,47.307175,-101.833261
North Dakota,MERCER,Hazen Police Department,ND0290200,West North Central,Midwest,Region II,City,TRUE,1991-01-01T00:00:00.000Z,47.307175,-101.833261
North Dakota,MORTON,Morton County Sheriff's Office,ND0300000,West North Central,Midwest,Region II,County,TRUE,1991-03-01T00:00:00.000Z,46.82736,-100.89153
North Dakota,MORTON,Mandan Police Department,ND0300200,West North Central,Midwest,Region II,City,TRUE,2000-05-01T00:00:00.000Z,46.82736,-100.89153
North Dakota,MOUNTRAIL,Mountrail County Sheriff's Office,ND0310000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,48.210291,-102.364756
North Dakota,MOUNTRAIL,New Town Police Department,ND0310100,West North Central,Midwest,Region II,City,TRUE,2013-01-01T00:00:00.000Z,48.210291,-102.364756
North Dakota,MOUNTRAIL,Stanley Police Department,ND0310300,West North Central,Midwest,Region II,City,TRUE,2008-03-01T00:00:00.000Z,48.210291,-102.364756
North Dakota,NELSON,Nelson County Sheriff's Office,ND0320000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,48.04156,-98.34569
North Dakota,OLIVER,Oliver County Sheriff's Office,ND0330000,West North Central,Midwest,Region II,County,TRUE,1992-04-01T00:00:00.000Z,47.118079,-101.33142
North Dakota,PEMBINA,Pembina County Sheriff's Office,ND0340000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,48.766896,-97.545405
North Dakota,PEMBINA,Cavalier Police Department,ND0340100,West North Central,Midwest,Region II,City,TRUE,1991-01-01T00:00:00.000Z,48.766896,-97.545405
North Dakota,PEMBINA,Drayton,ND0340300,West North Central,Midwest,Region II,City,TRUE,2021-12-01T00:00:00.000Z,,
North Dakota,PIERCE,Pierce County Sheriff's Office,ND0350000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,48.37129,-99.97709
North Dakota,PIERCE,Rugby Police Department,ND0350100,West North Central,Midwest,Region II,City,TRUE,1995-08-01T00:00:00.000Z,48.37129,-99.97709
North Dakota,RAMSEY,Ramsey County Sheriff's Office,ND0360000,West North Central,Midwest,Region II,County,TRUE,2010-01-01T00:00:00.000Z,48.107742,-98.867455
North Dakota,RAMSEY,Devils Lake Police Department,ND0360100,West North Central,Midwest,Region II,City,TRUE,2010-01-01T00:00:00.000Z,48.107742,-98.867455
North Dakota,RANSOM,Ransom County Sheriff's Office,ND0370000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,46.449276,-97.647554
North Dakota,RANSOM,Lisbon Police Department,ND0370200,West North Central,Midwest,Region II,City,TRUE,2004-02-01T00:00:00.000Z,46.449276,-97.647554
North Dakota,RENVILLE,Renville County Sheriff's Office,ND0380000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,48.712781,-101.658152
North Dakota,RICHLAND,Richland County Sheriff's Office,ND0390000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,46.266014,-96.60567
North Dakota,RICHLAND,Wahpeton Police Department,ND0390300,West North Central,Midwest,Region II,City,TRUE,1991-03-01T00:00:00.000Z,46.266014,-96.60567
North Dakota,RICHLAND,North Dakota State College of Science,ND0390600,West North Central,Midwest,Region II,University or College,TRUE,2002-01-01T00:00:00.000Z,46.25677,-96.608406
North Dakota,ROLETTE,Rolette County Sheriff's Office,ND0400000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,48.768271,-99.840463
North Dakota,ROLETTE,Dunseith Police Department,ND0400100,West North Central,Midwest,Region II,City,TRUE,2021-05-01T00:00:00.000Z,48.768271,-99.840463
North Dakota,ROLETTE,Rolla Police Department,ND0400200,West North Central,Midwest,Region II,City,TRUE,2004-06-01T00:00:00.000Z,48.768271,-99.840463
North Dakota,ROLETTE,Rolette,ND0400400,West North Central,Midwest,Region II,City,TRUE,2018-05-01T00:00:00.000Z,,
North Dakota,SARGENT,Sargent County Sheriff's Office,ND0410000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,46.108206,-97.63003
North Dakota,SHERIDAN,Sheridan County Sheriff's Office,ND0420000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,47.581359,-100.330986
North Dakota,SIOUX,Sioux County Sheriff's Office,ND0430000,West North Central,Midwest,Region II,County,TRUE,2010-01-01T00:00:00.000Z,46.109282,-101.047524
North Dakota,SLOPE,Slope County Sheriff's Office,ND0440000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,46.445834,-103.462462
North Dakota,STARK,Stark County Sheriff's Office,ND0450000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,46.817031,-102.662026
North Dakota,STARK,Dickinson Police Department,ND0450100,West North Central,Midwest,Region II,City,TRUE,1992-05-01T00:00:00.000Z,46.89417,-102.78564
North Dakota,STARK,Belfield Police Department,ND0450200,West North Central,Midwest,Region II,City,TRUE,2009-12-01T00:00:00.000Z,46.817031,-102.662026
North Dakota,STEELE,Steele County Sheriff's Office,ND0460000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,47.451062,-97.71892
North Dakota,STUTSMAN,Stutsman County Sheriff's Office,ND0470000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,46.903137,-98.70666
North Dakota,STUTSMAN,Jamestown Police Department,ND0470100,West North Central,Midwest,Region II,City,TRUE,1991-01-01T00:00:00.000Z,46.903137,-98.70666
North Dakota,TOWNER,Towner County Sheriff's Office,ND0480000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,48.682183,-99.248158
North Dakota,TRAILL,Traill County Sheriff's Office,ND0490000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,47.446215,-97.164754
North Dakota,WALSH,Walsh County Sheriff's Office,ND0500000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,48.418118,-97.40549
North Dakota,WALSH,Grafton Police Department,ND0500100,West North Central,Midwest,Region II,City,TRUE,1991-01-01T00:00:00.000Z,48.418118,-97.40549
North Dakota,WARD,Ward County Sheriff's Office,ND0510000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,48.216686,-101.540537
North Dakota,WARD,Kenmare Police Department,ND0510100,West North Central,Midwest,Region II,City,TRUE,2010-01-01T00:00:00.000Z,48.216686,-101.540537
North Dakota,WARD,Minot Police Department,ND0510200,West North Central,Midwest,Region II,City,TRUE,1991-01-01T00:00:00.000Z,48.234222,-101.30105
North Dakota,WARD,Burlington Police Department,ND0510300,West North Central,Midwest,Region II,City,TRUE,2007-02-01T00:00:00.000Z,48.216686,-101.540537
North Dakota,WARD,Surrey Police Department,ND0510500,West North Central,Midwest,Region II,City,TRUE,2010-01-01T00:00:00.000Z,48.216686,-101.540537
North Dakota,WARD,Berthold Police Department,ND0510600,West North Central,Midwest,Region II,City,TRUE,2013-02-01T00:00:00.000Z,,
North Dakota,WELLS,Wells County Sheriff's Office,ND0520000,West North Central,Midwest,Region II,County,TRUE,1991-01-01T00:00:00.000Z,47.580851,-99.671502
North Dakota,WELLS,Harvey Police Department,ND0520100,West North Central,Midwest,Region II,City,TRUE,1991-01-01T00:00:00.000Z,47.770348,-99.93452
North Dakota,WILLIAMS,Williams County Sheriff's Office,ND0530000,West North Central,Midwest,Region II,County,TRUE,1992-05-01T00:00:00.000Z,48.345867,-103.4874
North Dakota,WILLIAMS,Tioga Police Department,ND0530100,West North Central,Midwest,Region II,City,TRUE,2012-01-01T00:00:00.000Z,48.345867,-103.4874
North Dakota,WILLIAMS,Williston Police Department,ND0530200,West North Central,Midwest,Region II,City,TRUE,1992-09-01T00:00:00.000Z,48.345867,-103.4874
North Dakota,WILLIAMS,Ray,ND0530400,West North Central,Midwest,Region II,City,TRUE,2016-05-01T00:00:00.000Z,46.464195,-98.526057
North Dakota,NOT SPECIFIED,North Dakota Bureau of Criminal Investigation,NDBCA0000,West North Central,Midwest,Region II,Other State Agency,TRUE,2020-05-01T00:00:00.000Z,,
North Dakota,NOT SPECIFIED,Turtle Mountain Agency,NDDI00100,West North Central,Midwest,Region II,Tribal,TRUE,2021-01-01T00:00:00.000Z,48.768271,-99.840463
North Dakota,NOT SPECIFIED,Fort Totten Agency,NDDI00200,West North Central,Midwest,Region II,Tribal,TRUE,2021-01-01T00:00:00.000Z,48.071743,-99.351152
North Dakota,NOT SPECIFIED,Standing Rock Agency,NDDI00300,West North Central,Midwest,Region II,Tribal,TRUE,2021-01-01T00:00:00.000Z,46.109282,-101.047524
North Dakota,NOT SPECIFIED,Three Affiliated Tribes,NDDI01900,West North Central,Midwest,Region II,Tribal,TRUE,2021-01-01T00:00:00.000Z,48.210291,-102.364756
North Dakota,NOT SPECIFIED,North Dakota Highway Patrol,NDNHP0000,West North Central,Midwest,Region II,State Police,TRUE,2012-01-01T00:00:00.000Z,46.816776,-100.79938
Ohio,ADAMS,Adams County Sheriff's Office,OH0010000,East North Central,Midwest,Region II,County,TRUE,2001-12-01T00:00:00.000Z,38.794876,-83.5464
Ohio,ADAMS,Peebles Police Department,OH0010200,East North Central,Midwest,Region II,City,TRUE,2006-01-01T00:00:00.000Z,38.94633,-83.40028
Ohio,ADAMS,West Union Police Department,OH0010300,East North Central,Midwest,Region II,City,TRUE,2004-06-01T00:00:00.000Z,38.79621,-83.53463
Ohio,ADAMS,Seaman Police Department,OH0010600,East North Central,Midwest,Region II,City,TRUE,2004-01-01T00:00:00.000Z,38.841681,-83.474173
Ohio,ADAMS,Winchester Police Department,OH0010700,East North Central,Midwest,Region II,City,TRUE,2004-01-01T00:00:00.000Z,38.841681,-83.474173
Ohio,ALLEN,Allen County Sheriff's Office,OH0020000,East North Central,Midwest,Region II,County,TRUE,2020-12-01T00:00:00.000Z,40.771627,-84.106103
Ohio,"ALLEN, HANCOCK",Bluffton Police Department,OH0020100,East North Central,Midwest,Region II,City,TRUE,2021-01-01T00:00:00.000Z,40.894417,-83.89051
Ohio,"ALLEN, VAN WERT",Delphos Police Department,OH0020200,East North Central,Midwest,Region II,City,TRUE,2020-11-01T00:00:00.000Z,40.84372,-84.33937
Ohio,ALLEN,Lima Police Department,OH0020400,East North Central,Midwest,Region II,City,TRUE,2021-01-01T00:00:00.000Z,40.740036,-84.10386
Ohio,ALLEN,Spencerville Police Department,OH0020500,East North Central,Midwest,Region II,City,TRUE,2006-02-01T00:00:00.000Z,40.707386,-84.354164
Ohio,ALLEN,Elida Police Department,OH0020700,East North Central,Midwest,Region II,City,TRUE,2005-09-01T00:00:00.000Z,40.771627,-84.106103
Ohio,ALLEN,Shawnee Township Police Department,OH0021100,East North Central,Midwest,Region II,City,TRUE,2012-02-01T00:00:00.000Z,40.705822,-84.148994
Ohio,ALLEN,American Township Police Department,OH0021300,East North Central,Midwest,Region II,City,TRUE,2008-01-01T00:00:00.000Z,40.771627,-84.106103
Ohio,ALLEN,"Perry Township Police Department, Allen County",OH0021400,East North Central,Midwest,Region II,City,FALSE,2008-03-01T00:00:00.000Z,40.687794,-84.0593
Ohio,ALLEN,Marion Township Police Department,OH0021600,East North Central,Midwest,Region II,City,FALSE,2006-06-01T00:00:00.000Z,40.771627,-84.106103
Ohio,ALLEN,Johnny Appleseed Metropolitan Park District,OH0021700,East North Central,Midwest,Region II,Other,TRUE,2004-06-01T00:00:00.000Z,40.758274,-84.057755
Ohio,ALLEN,Lima Park Services Ranger Division,OH0021800,East North Central,Midwest,Region II,Other,FALSE,2008-07-01T00:00:00.000Z,40.731655,-84.119194
Ohio,ASHLAND,Ashland County Sheriff's Office,OH0030000,East North Central,Midwest,Region II,County,TRUE,2003-03-01T00:00:00.000Z,40.86411,-82.290855
Ohio,ASHLAND,Ashland Police Department,OH0030100,East North Central,Midwest,Region II,City,TRUE,2001-01-01T00:00:00.000Z,40.864094,-82.29079
Ohio,"ASHLAND, HOLMES",Loudonville Police Department,OH0030200,East North Central,Midwest,Region II,City,TRUE,2004-12-01T00:00:00.000Z,40.636623,-82.23503
Ohio,ASHLAND,Perrysville Police Department,OH0030300,East North Central,Midwest,Region II,City,FALSE,2006-07-01T00:00:00.000Z,40.843274,-82.270121
Ohio,ASHLAND,Mifflin Police Department,OH0030800,East North Central,Midwest,Region II,City,FALSE,2007-03-01T00:00:00.000Z,40.77408,-82.363625
Ohio,ASHTABULA,Ashtabula County Sheriff's Office,OH0040000,East North Central,Midwest,Region II,County,TRUE,2011-02-01T00:00:00.000Z,41.738342,-80.77025
Ohio,ASHTABULA,Ashtabula Police Department,OH0040100,East North Central,Midwest,Region II,City,FALSE,2002-01-01T00:00:00.000Z,41.8673,-80.78022
Ohio,ASHTABULA,Conneaut Police Department,OH0040200,East North Central,Midwest,Region II,City,TRUE,2015-07-01T00:00:00.000Z,41.94252,-80.55722
Ohio,ASHTABULA,Geneva Police Department,OH0040300,East North Central,Midwest,Region II,City,FALSE,,41.80646,-80.945984
Ohio,ASHTABULA,Andover Police Department,OH0040400,East North Central,Midwest,Region II,City,TRUE,2010-09-01T00:00:00.000Z,41.906644,-80.745641
Ohio,ASHTABULA,Geneva-on-the-Lake Police Department,OH0040500,East North Central,Midwest,Region II,City,FALSE,2000-01-01T00:00:00.000Z,41.859863,-80.94971
Ohio,ASHTABULA,Jefferson Police Department,OH0040600,East North Central,Midwest,Region II,City,FALSE,2006-01-01T00:00:00.000Z,41.73832,-80.764946
Ohio,ASHTABULA,North Kingsville Police Department,OH0040700,East North Central,Midwest,Region II,City,FALSE,2013-08-01T00:00:00.000Z,41.906644,-80.745641
Ohio,ASHTABULA,Orwell Police Department,OH0040800,East North Central,Midwest,Region II,City,FALSE,2005-12-01T00:00:00.000Z,41.906644,-80.745641
Ohio,ASHTABULA,Roaming Shores Village Police Department,OH0041000,East North Central,Midwest,Region II,City,TRUE,2005-10-01T00:00:00.000Z,41.906644,-80.745641
Ohio,ATHENS,Athens County Sheriff's Office,OH0050000,East North Central,Midwest,Region II,County,TRUE,2003-01-01T00:00:00.000Z,39.329216,-82.10181
Ohio,ATHENS,Athens Police Department,OH0050100,East North Central,Midwest,Region II,City,TRUE,2003-01-01T00:00:00.000Z,39.329594,-82.099754
Ohio,ATHENS,Glouster Police Department,OH0050200,East North Central,Midwest,Region II,City,TRUE,2009-01-01T00:00:00.000Z,39.502773,-82.0834
Ohio,ATHENS,Nelsonville Police Department,OH0050300,East North Central,Midwest,Region II,City,TRUE,2005-04-01T00:00:00.000Z,39.333848,-82.046008
Ohio,ATHENS,Albany Police Department,OH0050400,East North Central,Midwest,Region II,City,TRUE,2005-03-01T00:00:00.000Z,39.333848,-82.046008
Ohio,"ATHENS, HOCKING",Buchtel Police Department,OH0050600,East North Central,Midwest,Region II,City,FALSE,2007-03-01T00:00:00.000Z,39.333848,-82.046008
Ohio,ATHENS,Jacksonville Police Department,OH0050800,East North Central,Midwest,Region II,City,FALSE,2010-01-01T00:00:00.000Z,39.333848,-82.046008
Ohio,ATHENS,Ohio University,OH0051000,East North Central,Midwest,Region II,University or College,TRUE,2020-01-01T00:00:00.000Z,39.333848,-82.046008
Ohio,ATHENS,Hocking College,OH0051100,East North Central,Midwest,Region II,University or College,TRUE,2000-01-01T00:00:00.000Z,39.442284,-82.22203
Ohio,ATHENS,Coolville Police Department,OH0051200,East North Central,Midwest,Region II,City,FALSE,2007-01-01T00:00:00.000Z,39.333848,-82.046008
Ohio,AUGLAIZE,Auglaize County Sheriff's Office,OH0060000,East North Central,Midwest,Region II,County,TRUE,2001-12-01T00:00:00.000Z,40.561309,-84.224018
Ohio,AUGLAIZE,St. Marys Police Department,OH0060100,East North Central,Midwest,Region II,City,TRUE,2015-03-01T00:00:00.000Z,40.545612,-84.39172
Ohio,AUGLAIZE,Wapakoneta Police Department,OH0060200,East North Central,Midwest,Region II,City,TRUE,2003-11-01T00:00:00.000Z,40.561309,-84.224018
Ohio,AUGLAIZE,Buckland Police Department,OH0060300,East North Central,Midwest,Region II,City,FALSE,,40.62498,-84.260506
Ohio,AUGLAIZE,Cridersville Police Department,OH0060400,East North Central,Midwest,Region II,City,FALSE,2005-09-01T00:00:00.000Z,40.65425,-84.144135
Ohio,AUGLAIZE,Minster Police Department,OH0060500,East North Central,Midwest,Region II,City,FALSE,2004-10-01T00:00:00.000Z,40.561309,-84.224018
Ohio,AUGLAIZE,New Bremen Police Department,OH0060600,East North Central,Midwest,Region II,City,TRUE,2004-07-01T00:00:00.000Z,40.561309,-84.224018
Ohio,AUGLAIZE,New Knoxville Police Department,OH0060700,East North Central,Midwest,Region II,City,TRUE,2007-02-01T00:00:00.000Z,40.49437,-84.31665
Ohio,AUGLAIZE,Uniopolis Police Department,OH0060800,East North Central,Midwest,Region II,City,FALSE,2009-06-01T00:00:00.000Z,40.561309,-84.224018
Ohio,AUGLAIZE,Waynesfield Police Department,OH0060900,East North Central,Midwest,Region II,City,FALSE,2011-11-01T00:00:00.000Z,40.561309,-84.224018
Ohio,BELMONT,Belmont County Sheriff's Office,OH0070000,East North Central,Midwest,Region II,County,TRUE,1998-01-01T00:00:00.000Z,40.017682,-80.967727
Ohio,BELMONT,Barnesville Police Department,OH0070100,East North Central,Midwest,Region II,City,TRUE,1999-01-01T00:00:00.000Z,39.98777,-81.17519
Ohio,BELMONT,Bellaire Police Department,OH0070200,East North Central,Midwest,Region II,City,TRUE,2006-01-01T00:00:00.000Z,40.017682,-80.967727
Ohio,BELMONT,Bridgeport Police Department,OH0070300,East North Central,Midwest,Region II,City,TRUE,1998-04-01T00:00:00.000Z,40.072205,-80.74221
Ohio,BELMONT,Martins Ferry Police Department,OH0070400,East North Central,Midwest,Region II,City,TRUE,2007-11-01T00:00:00.000Z,40.096546,-80.72477
Ohio,BELMONT,Powhatan Point Police Department,OH0070500,East North Central,Midwest,Region II,City,TRUE,1999-01-01T00:00:00.000Z,39.863495,-80.80608
Ohio,BELMONT,Shadyside Police Department,OH0070600,East North Central,Midwest,Region II,City,TRUE,2006-04-01T00:00:00.000Z,39.971863,-80.74807
Ohio,BELMONT,St. Clairsville Police Department,OH0070700,East North Central,Midwest,Region II,City,FALSE,2005-01-01T00:00:00.000Z,40.081646,-80.901245
Ohio,BELMONT,Flushing Police Department,OH0071100,East North Central,Midwest,Region II,City,TRUE,2005-09-01T00:00:00.000Z,40.017682,-80.967727
Ohio,BELMONT,Morristown Police Department,OH0071300,East North Central,Midwest,Region II,City,FALSE,2005-08-01T00:00:00.000Z,40.017682,-80.967727
Ohio,BELMONT,Bethesda Police Department,OH0071600,East North Central,Midwest,Region II,City,FALSE,1999-10-01T00:00:00.000Z,40.017682,-80.967727
Ohio,BELMONT,Richland Township Police Department,OH0071800,East North Central,Midwest,Region II,City,TRUE,2001-03-01T00:00:00.000Z,40.017682,-80.967727
Ohio,BELMONT,Belmont County Major Crimes Unit,OH0071900,East North Central,Midwest,Region II,Other,TRUE,2021-03-01T00:00:00.000Z,,
Ohio,BROWN,Brown County Sheriff's Office,OH0080000,East North Central,Midwest,Region II,County,FALSE,2001-06-01T00:00:00.000Z,38.875282,-83.90146
Ohio,BROWN,Aberdeen Police Department,OH0080100,East North Central,Midwest,Region II,City,FALSE,1999-01-01T00:00:00.000Z,38.931377,-83.866772
